t,V,x
6.549999999999905,-3.1249817378291223,-1.0850447793984923
6.559999999999905,-2.907972781949424,-1.1162945967767834
6.569999999999904,-2.684713862594067,-1.1453743245962777
6.579999999999904,-2.4556389976748116,-1.1722214632222183
6.589999999999904,-2.221194705030368,-1.1967778531989663
6.599999999999904,-1.9818391343905748,-1.21898980024927
6.6099999999999035,-1.7380411743407207,-1.238808191593176
6.619999999999903,-1.4902795360220855,-1.256188603336583
6.629999999999903,-1.2390418153547689,-1.2710913986968038
6.639999999999903,-0.9848235356154081,-1.2834818168503515
6.649999999999903,-0.7281271722453379,-1.2933300522065054
6.659999999999902,-0.4694611618040368,-1.3006113239289587
6.669999999999902,-0.20933889701824504,-1.3053059355469991
6.679999999999902,0.05172229009115481,-1.3073993245171815
6.689999999999902,0.31320215499459114,-1.30688210161627
6.699999999999902,0.5745785753178452,-1.303750080066324
6.709999999999901,0.8353285913311099,-1.2980042943131456
6.719999999999901,1.094929450193739,-1.2896510083998345
6.729999999999901,1.352859651873706,-1.278701713897897
6.739999999999901,1.6085999946532854,-1.26517311737916
6.7499999999999005,1.8616346181291175,-1.2490871174326272
6.7599999999999,2.111452041615643,-1.230470771251336
6.7699999999999,2.35754619586591,-1.2093562508351796
6.7799999999999,2.599417446032946,-1.1857807888765206
6.7899999999999,2.83657360380825,-1.1597866144161912
6.7999999999998995,3.0685309266914884,-1.1314208783781088
6.809999999999899,3.29481510236711,-1.100735569111194
6.819999999999899,3.514962216189349,-1.0677874180875229
6.829999999999899,3.7285196998068533,-1.0326377959256294
6.839999999999899,3.935047258991979,-0.9953525989275609
6.849999999999898,4.134117778777491,-0.9560021263376411
6.859999999999898,4.325318204045019,-0.9146609485498662
6.869999999999898,4.5082503937549925,-0.8714077665094161
6.879999999999898,4.682531947056876,-0.8263252625718662
6.8899999999998975,4.847796999571249,-0.7794999431012974
6.899999999999897,5.003696988191508,-0.7310219731055849
6.909999999999897,5.149901382812625,-0.6809850032236698
6.919999999999897,5.286098383457359,-0.6294859893955436
6.929999999999897,5.411995581336468,-0.57662500556097
6.9399999999998965,5.527320582448662,-0.5225050497476053
6.949999999999896,5.631821592398183,-0.4672318439231186
6.959999999999896,5.725267961182807,-0.4109136279991368
6.969999999999896,5.8074506867826345,-0.3536609483873087
6.979999999999896,5.878182876460096,-0.2955864415194824
6.989999999999895,5.937300164763993,-0.2368046127548814
6.999999999999895,5.9846610873149695,-0.17743161110724148
7.009999999999895,6.020147409536418,-0.1175850002340918
7.019999999999895,6.043664409583236,-0.05738352613872762
7.0299999999998946,6.055141114810982,0.0030531179571047506
7.039999999999894,6.054530491219561,0.06360452910521458
7.049999999999894,6.041809585398518,0.1241498340174102
7.059999999999894,6.016979618595036,0.18456792987139536
7.069999999999894,5.980066032620757,0.24473772605734573
7.0799999999998935,5.931118487409288,0.3045383863835533
7.089999999999893,5.870210810132577,0.36384957125764616
7.099999999999893,5.7974408958810475,0.4225516793589719
7.109999999999893,5.712930560009253,0.4805260883177824
7.119999999999893,5.616825342345697,0.5376553939178749
7.129999999999892,5.509294263562122,0.5938236473413319
7.139999999999892,5.390529534093855,0.6489165899769531
7.149999999999892,5.260746216098465,0.7028218853178917
7.159999999999892,5.1201818390348866,0.7554293474788764
7.169999999999892,4.9690959695391115,0.8066311658692252
7.179999999999891,4.807769736365266,0.8563221255646163
7.189999999999891,4.636505311252343,0.9043998229282689
7.199999999999891,4.455625346666689,0.9507648760407923
7.209999999999891,4.2654723714585305,0.9953211295074592
7.2199999999998905,4.0664081455570384,1.0379758532220444
7.22999999999989,3.8588129749126296,1.0786399346776148
7.23999999999989,3.643084987977107,1.1172280644267412
7.24999999999989,3.4196393750917586,1.1536589143065121
7.25999999999989,3.188907592230456,1.1878553080574297
7.269999999999889,2.95133653061897,1.2197443839797342
7.279999999999889,2.707387653823023,1.2492577492859238
7.289999999999889,2.4575361039658383,1.276331625824154
7.299999999999889,2.2022697788010075,1.3009069868638123
7.309999999999889,1.942088381428245,1.3229296846518224
7.319999999999888,1.6775024444978806,1.3423505684661048
7.329999999999888,1.4090323308046595,1.3591255929110837
7.339999999999888,1.1372072122224428,1.3732159162191302
7.349999999999888,0.8625640289786167,1.3845879883413545
7.3599999999998875,0.5856464313103458,1.3932136286311407
7.369999999999887,0.3070037055841176,1.3990700929442441
7.379999999999887,0.027189686995268803,1.4021401300000853
7.389999999999887,-0.25323833900474824,1.402412026870038
7.399999999999887,-0.5337207443787559,1.3998796434799905
7.4099999999998865,-0.8136966730747541,1.3945424360362029
7.419999999999886,-1.0926051602819946,1.3864054693054553
7.429999999999886,-1.3698862541430856,1.3754794177026353
7.439999999999886,-1.6449821376836127,1.3617805551612043
7.449999999999886,-1.9173382487158535,1.3453307337843683
7.459999999999885,-2.186404395472727,1.3261573512972098
